DATE,AIRLINES,ORIGIN,DESTINATION,FLIGHT_NUMB,COLLY,WEIGHT,CUSTOMER,CUST_ID,SERVICE,COST_A,COST_B,COST_C,PRICE,TOTAL_COST,REVENUE,PROFIT,COST_RATIO
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,219.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4599000.0,4580510.0,0.004020439225918678
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,189.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3969000.0,3950510.0,0.004658604182413706
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,209.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,5229180.0,5208271.0,0.003998523669102995
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,253.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,6330060.0,6309151.0,0.0033031282483894308
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,7,104.0,PT DINDA SETIA KIRANA,DSK,PTP,16095,3471,1343,18000,19566,1872000.0,1852434.0,0.010451923076923077
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,92.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,2301840.0,2280931.0,0.009083602683070935
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,11,49.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,1225980.0,1205071.0,0.017054927486582164
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,161.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,4028220.0,4007311.0,0.005190630104611962
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,183.0,PT DINDA SETIA KIRANA,DSK,PTP,16095,3471,1343,18000,19566,3294000.0,3274434.0,0.005939890710382514
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,JT-0128,15,217.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,4272730.0,4253963.0,0.004392273792165664
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,217.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4557000.0,4538510.0,0.004057493965328066
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,225.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4725000.0,4706510.0,0.0039132275132275135
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0306,15,168.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3528000.0,3509510.0,0.005240929705215419
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0306,15,210.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4410000.0,4391510.0,0.004192743764172335
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,193.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4053000.0,4034510.0,0.004562052800394769
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,214.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4494000.0,4475510.0,0.004114374721851357
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,208.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4368000.0,4349510.0,0.004233058608058608
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,205.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4305000.0,4286510.0,0.0042950058072009295
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,180.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3780000.0,3761510.0,0.004891534391534391
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,199.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4179000.0,4160510.0,0.0044245034697296005
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,14,218.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4578000.0,4559510.0,0.004038881607688947
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,11,165.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3465000.0,3446510.0,0.005336219336219336
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,138.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2898000.0,2879510.0,0.006380262249827467
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,155.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3255000.0,3236510.0,0.005680491551459293
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0382,15,154.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3234000.0,3215510.0,0.005717377860235003
2024-07-03,LION AIR,JAKARTA,TIMIKA,JT-0984,12,152.0,PT DINDA SETIA KIRANA,DSK,PTP,71595,3471,0,67800,75066,10305600.0,10230534.0,0.007284000931532371
2024-07-03,LION AIR,JAKARTA,JAYAPURA,JT-0798,1,10.0,PT DINDA SETIA KIRANA,DSK,PTP,65490,3471,0,62500,68961,625000.0,556039.0,0.1103376
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,15,124.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2604000.0,2585510.0,0.007100614439324117
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,5,80.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,1680000.0,1661510.0,0.01100595238095238
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,6,87.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,1827000.0,1808510.0,0.010120415982484948
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,5,69.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,1449000.0,1430510.0,0.012760524499654934
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,15,197.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4137000.0,4118510.0,0.00446942228668117
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,15,162.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3402000.0,3383510.0,0.00543503821281599
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0210,15,153.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3213000.0,3194510.0,0.005754746342981637
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0292,15,169.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3549000.0,3530510.0,0.005209918286841364
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,169.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3549000.0,3530510.0,0.005209918286841364
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,188.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3948000.0,3929510.0,0.00468338399189463
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,143.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3003000.0,2984510.0,0.006157176157176157
2024-07-03,LION AIR,JAKARTA,MANOKWARI,ID-7797,1,22.0,PT DINDA SETIA KIRANA,DSK,PTP,67710,3471,0,64500,71181,1419000.0,1347819.0,0.05016279069767442
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,15,156.0,PT DINDA SETIA KIRANA,DSK,PTP,16095,3471,1343,18000,19566,2808000.0,2788434.0,0.006967948717948718
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,11,135.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,3377700.0,3356791.0,0.00619030701364834
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,13,157.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,3928140.0,3907231.0,0.0053228754575957065
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,12,140.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,3502800.0,3481891.0,0.005969224620303757
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,15,213.0,PT DINDA SETIA KIRANA,DSK,PTP,16095,3471,1343,18000,19566,3834000.0,3814434.0,0.005103286384976526
2024-07-03,LION AIR,JAKARTA,JAYAPURA,ID-6180,2,25.0,PT DINDA SETIA KIRANA,DSK,PTP,65490,3471,0,64000,68961,1600000.0,1531039.0,0.043100625
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,15,183.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,4578660.0,4557751.0,0.004566619928101235
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,15,156.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,3903120.0,3882211.0,0.005356996454118757
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,15,170.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,4253400.0,4232491.0,0.004915832040250153
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,ID-6200,5,22.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,550440.0,529531.0,0.037985974856478456
2024-07-03,LION AIR,JAKARTA,MANOKWARI,ID-7797,1,10.0,PT DINDA SETIA KIRANA,DSK,PTP,67710,3471,0,64500,71181,645000.0,573819.0,0.11035813953488371
2024-07-03,LION AIR,JAKARTA,TIMIKA,ID-6180,2,16.0,PT DINDA SETIA KIRANA,DSK,PTP,71595,3471,0,67800,75066,1084800.0,1009734.0,0.06919800884955753
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,171.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3591000.0,3572510.0,0.005148983570036202
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,166.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3486000.0,3467510.0,0.005304073436603557
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,189.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3969000.0,3950510.0,0.004658604182413706
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,153.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3213000.0,3194510.0,0.005754746342981637
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,194.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4074000.0,4055510.0,0.00453853706431026
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,206.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4326000.0,4307510.0,0.004274156264447527
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,203.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4263000.0,4244510.0,0.004337321135350692
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,197.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4137000.0,4118510.0,0.00446942228668117
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,179.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3759000.0,3740510.0,0.004918861399308327
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,219.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4599000.0,4580510.0,0.004020439225918678
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,201.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4221000.0,4202510.0,0.004380478559583037
2024-07-03,LION AIR,JAKARTA,MEDAN,ID-6368,15,220.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4620000.0,4601510.0,0.004002164502164503
2024-07-03,LION AIR,JAKARTA,MANOKWARI,ID-7797,1,26.0,PT DINDA SETIA KIRANA,DSK,PTP,67710,3471,0,64500,71181,1677000.0,1605819.0,0.04244543828264759
2024-07-03,LION AIR,JAKARTA,TERNATE,ID-6182,6,63.0,PT BAYA SKENA MENYALA,BSM,DTD,43290,3471,1400,52312,48161,3295656.0,3247495.0,0.014613479076699753
2024-07-03,LION AIR,JAKARTA,TERNATE,ID-6182,5,36.0,PT BAYA SKENA MENYALA,BSM,DTD,43290,3471,1400,52312,48161,1883232.0,1835071.0,0.025573588384224567
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,214.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4494000.0,4475510.0,0.004114374721851357
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,194.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4074000.0,4055510.0,0.00453853706431026
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,209.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4389000.0,4370510.0,0.004212804739120528
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,185.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3885000.0,3866510.0,0.00475933075933076
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,196.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4116000.0,4097510.0,0.004492225461613217
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,160.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3360000.0,3341510.0,0.00550297619047619
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,159.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3339000.0,3320510.0,0.005537586103623839
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,156.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3276000.0,3257510.0,0.005644078144078144
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0896,15,147.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3087000.0,3068510.0,0.005989633948817622
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0854,15,165.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3465000.0,3446510.0,0.005336219336219336
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0942,15,159.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3339000.0,3320510.0,0.005537586103623839
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0942,15,186.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3906000.0,3887510.0,0.004733742959549411
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0942,15,175.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3675000.0,3656510.0,0.0050312925170068025
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0898,15,180.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3780000.0,3761510.0,0.004891534391534391
2024-07-03,LION AIR,JAKARTA,MEDAN,IU-0898,15,182.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3822000.0,3803510.0,0.004837781266352695
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,IU-0874,15,253.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,4981570.0,4962803.0,0.0037672862169958465
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,IU-0874,3,14.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,275660.0,256893.0,0.0680802437785678
2024-07-03,LION AIR,JAKARTA,GORONTALO,JT-0792,1,10.0,PT DINDA SETIA KIRANA,DSK,PTP,33300,3471,1650,32900,36771,329000.0,292229.0,0.1117659574468085
2024-07-03,LION AIR,JAKARTA,GORONTALO,JT-0792,5,61.0,PT PRIMA CAHAYA MEGA,MEG,DTD,33300,3471,1650,46460,38421,2834060.0,2795639.0,0.013556876001213806
2024-07-03,LION AIR,JAKARTA,GORONTALO,JT-0792,15,198.0,PT PRIMA CAHAYA MEGA,MEG,DTD,33300,3471,1650,46460,38421,9199080.0,9160659.0,0.0041766133135052634
2024-07-03,LION AIR,JAKARTA,GORONTALO,JT-0792,15,203.0,PT PRIMA CAHAYA MEGA,MEG,DTD,33300,3471,1650,46460,38421,9431380.0,9392959.0,0.004073741064404148
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,132.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2772000.0,2753510.0,0.00667027417027417
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,136.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2856000.0,2837510.0,0.006474089635854342
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,138.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2898000.0,2879510.0,0.006380262249827467
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,139.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2919000.0,2900510.0,0.006334361082562521
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,141.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2961000.0,2942510.0,0.00624451198919284
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,149.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3129000.0,3110510.0,0.005909236177692553
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,152.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3192000.0,3173510.0,0.005792606516290727
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,166.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3486000.0,3467510.0,0.005304073436603557
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,170.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3570000.0,3551510.0,0.005179271708683473
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,176.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3696000.0,3677510.0,0.005002705627705628
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,183.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3843000.0,3824510.0,0.004811345303148582
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,184.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3864000.0,3845510.0,0.004785196687370601
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,191.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4011000.0,3992510.0,0.004609822986786338
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,197.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4137000.0,4118510.0,0.00446942228668117
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,201.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4221000.0,4202510.0,0.004380478559583037
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0202,15,218.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4578000.0,4559510.0,0.004038881607688947
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,129.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2709000.0,2690510.0,0.006825396825396826
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,155.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3255000.0,3236510.0,0.005680491551459293
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,156.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3276000.0,3257510.0,0.005644078144078144
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,159.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3339000.0,3320510.0,0.005537586103623839
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,182.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3822000.0,3803510.0,0.004837781266352695
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,183.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3843000.0,3824510.0,0.004811345303148582
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,204.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4284000.0,4265510.0,0.004316059757236227
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,135.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,3377700.0,3356791.0,0.00619030701364834
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,194.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,4853880.0,4832971.0,0.004307687870322299
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,216.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,5404320.0,5383411.0,0.003868941883530213
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,252.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,6305040.0,6284131.0,0.003316235900168754
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,JT-0126,15,221.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,4351490.0,4332723.0,0.004312775623981671
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,JT-0126,15,231.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,4548390.0,4529623.0,0.004126075380519261
2024-07-03,LION AIR,JAKARTA,TANJUNG PANDAN,JT-0128,15,232.0,PT PRIMA CAHAYA MEGA,MEG,DTD,13320,3471,1976,19690,18767,4568080.0,4549313.0,0.004108290572844609
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0204,15,215.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4515000.0,4496510.0,0.004095238095238095
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,8,113.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,2373000.0,2354510.0,0.007791824694479562
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,149.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3129000.0,3110510.0,0.005909236177692553
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,166.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3486000.0,3467510.0,0.005304073436603557
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,167.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3507000.0,3488510.0,0.0052723125178215
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,170.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3570000.0,3551510.0,0.005179271708683473
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,177.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3717000.0,3698510.0,0.004974441754102771
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,185.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3885000.0,3866510.0,0.00475933075933076
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,194.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4074000.0,4055510.0,0.00453853706431026
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0206,15,218.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4578000.0,4559510.0,0.004038881607688947
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,148.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3108000.0,3089510.0,0.005949163449163449
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,163.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3423000.0,3404510.0,0.005401694420099328
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,166.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3486000.0,3467510.0,0.005304073436603557
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,182.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3822000.0,3803510.0,0.004837781266352695
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,186.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3906000.0,3887510.0,0.004733742959549411
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,187.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,3927000.0,3908510.0,0.0047084288260758845
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,193.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4053000.0,4034510.0,0.004562052800394769
2024-07-03,LION AIR,JAKARTA,MEDAN,JT-0300,15,216.0,PT PRIMA CAHAYA MEGA,MEG,DTD,12210,3471,2809,21000,18490,4536000.0,4517510.0,0.004076278659611993
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,9,73.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,1826460.0,1805551.0,0.011447828038938712
2024-07-03,LION AIR,JAKARTA,PALANGKARAYA,JT-0866,15,104.0,PT PRIMA CAHAYA MEGA,MEG,DTD,16095,3471,1343,25020,20909,2602080.0,2581171.0,0.008035494681178134
